image1,image1_path,image2,image2_path,distance,confidence,similarity
024_74f0858b.jpg,(datasets/house_styles/all_images/024_74f0858b.jpg),130_3436e91b.jpg,(datasets/house_styles/all_images/130_3436e91b.jpg),1.0901,0.0901,0.0
324_b65d6469.jpg,(datasets/house_styles/all_images/324_b65d6469.jpg),201_edbb9f6e.jpg,(datasets/house_styles/all_images/201_edbb9f6e.jpg),0.9097,0.0903,0.0
129_eef5c8a1.jpg,(datasets/house_styles/all_images/129_eef5c8a1.jpg),194_a66427af.jpg,(datasets/house_styles/all_images/194_a66427af.jpg),1.0903,0.0903,0.0
348_c8533d76.jpg,(datasets/house_styles/all_images/348_c8533d76.jpg),190_c9f886f6.jpg,(datasets/house_styles/all_images/190_c9f886f6.jpg),1.0906,0.0906,0.0
014_459a0075.jpg,(datasets/house_styles/all_images/014_459a0075.jpg),052_f4f97004.jpg,(datasets/house_styles/all_images/052_f4f97004.jpg),1.0907,0.0907,0.0
360_28ef686b.jpg,(datasets/house_styles/all_images/360_28ef686b.jpg),050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),1.0908,0.0908,0.0
432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),158_0e3358fe.jpg,(datasets/house_styles/all_images/158_0e3358fe.jpg),1.0911,0.0911,0.0
105_1c926771.jpg,(datasets/house_styles/all_images/105_1c926771.jpg),086_80f8f853.jpg,(datasets/house_styles/all_images/086_80f8f853.jpg),1.0912,0.0912,0.0
233_ca38f1ee.jpg,(datasets/house_styles/all_images/233_ca38f1ee.jpg),484_fbf31c35.jpg,(datasets/house_styles/all_images/484_fbf31c35.jpg),1.0919,0.0919,0.0
414_ee23c62f.jpg,(datasets/house_styles/all_images/414_ee23c62f.jpg),034_ad26fac6.jpg,(datasets/house_styles/all_images/034_ad26fac6.jpg),1.092,0.092,0.0
382_761139e9.jpg,(datasets/house_styles/all_images/382_761139e9.jpg),009_f852438c.jpg,(datasets/house_styles/all_images/009_f852438c.jpg),0.9076,0.0924,0.0
020_616a995d.jpg,(datasets/house_styles/all_images/020_616a995d.jpg),225_25606f44.jpg,(datasets/house_styles/all_images/225_25606f44.jpg),1.0925,0.0925,0.0
324_b65d6469.jpg,(datasets/house_styles/all_images/324_b65d6469.jpg),078_abdcd606.jpg,(datasets/house_styles/all_images/078_abdcd606.jpg),1.0927,0.0927,0.0
049_745f0b5c.jpg,(datasets/house_styles/all_images/049_745f0b5c.jpg),199_e4e5df84.jpg,(datasets/house_styles/all_images/199_e4e5df84.jpg),0.9068,0.0932,0.0
252_222859bd.jpg,(datasets/house_styles/all_images/252_222859bd.jpg),133_91a1133a.jpg,(datasets/house_styles/all_images/133_91a1133a.jpg),1.0932,0.0932,0.0
073_d9fb51c3.jpg,(datasets/house_styles/all_images/073_d9fb51c3.jpg),202_55578dea.jpg,(datasets/house_styles/all_images/202_55578dea.jpg),0.9068,0.0932,0.0
149_0d19bc77.jpg,(datasets/house_styles/all_images/149_0d19bc77.jpg),163_de1fdac4.jpg,(datasets/house_styles/all_images/163_de1fdac4.jpg),1.0934,0.0934,0.0
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),122_ddafaefd.jpg,(datasets/house_styles/all_images/122_ddafaefd.jpg),0.9063,0.0937,0.0
415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),099_93ef5030.jpg,(datasets/house_styles/all_images/099_93ef5030.jpg),0.9061,0.0939,0.0
131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),129_50e2e0b5.jpg,(datasets/house_styles/all_images/129_50e2e0b5.jpg),0.906,0.094,0.0
131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),099_93ef5030.jpg,(datasets/house_styles/all_images/099_93ef5030.jpg),0.906,0.094,0.0
