image1,image1_path,image2,image2_path,similarity
062_a5891b74.jpg,(datasets/house_styles/all_images/062_a5891b74.jpg),014_716b3285.jpg,(datasets/house_styles/all_images/014_716b3285.jpg),0.0
045_9fea1e51.jpg,(datasets/house_styles/all_images/045_9fea1e51.jpg),092_0cd80084.jpg,(datasets/house_styles/all_images/092_0cd80084.jpg),2
183_d70e91a3.jpg,(datasets/house_styles/all_images/183_d70e91a3.jpg),048_9f5d3f2c.jpg,(datasets/house_styles/all_images/048_9f5d3f2c.jpg),0.0
233_ca38f1ee.jpg,(datasets/house_styles/all_images/233_ca38f1ee.jpg),284_1d326f0c.jpg,(datasets/house_styles/all_images/284_1d326f0c.jpg),2
166_cb292a05.jpg,(datasets/house_styles/all_images/166_cb292a05.jpg),069_d3bedc1f.jpg,(datasets/house_styles/all_images/069_d3bedc1f.jpg),0.0
061_0e8f4935.jpg,(datasets/house_styles/all_images/061_0e8f4935.jpg),021_083b8fe4.jpg,(datasets/house_styles/all_images/021_083b8fe4.jpg),0.0
103_615e0fa4.jpg,(datasets/house_styles/all_images/103_615e0fa4.jpg),077_fd3da9e2.jpg,(datasets/house_styles/all_images/077_fd3da9e2.jpg),1
238_223f3e13.jpg,(datasets/house_styles/all_images/238_223f3e13.jpg),131_c09d4a3f.jpg,(datasets/house_styles/all_images/131_c09d4a3f.jpg),0.0
205_0ec9560b.jpg,(datasets/house_styles/all_images/205_0ec9560b.jpg),244_81b4770c.jpg,(datasets/house_styles/all_images/244_81b4770c.jpg),0.0
020_c8201633.jpg,(datasets/house_styles/all_images/020_c8201633.jpg),123_aa386d79.jpg,(datasets/house_styles/all_images/123_aa386d79.jpg),3
381_f069d506.jpg,(datasets/house_styles/all_images/381_f069d506.jpg),009_f852438c.jpg,(datasets/house_styles/all_images/009_f852438c.jpg),0.0
178_63fd8a7b.jpg,(datasets/house_styles/all_images/178_63fd8a7b.jpg),109_e1b4cdd0.jpg,(datasets/house_styles/all_images/109_e1b4cdd0.jpg),1
338_ad39cc5d.jpg,(datasets/house_styles/all_images/338_ad39cc5d.jpg),254_1355cae0.jpg,(datasets/house_styles/all_images/254_1355cae0.jpg),0.0
310_10bdb154.jpg,(datasets/house_styles/all_images/310_10bdb154.jpg),395_471fbc61.jpg,(datasets/house_styles/all_images/395_471fbc61.jpg),1
352_a6c3229c.jpg,(datasets/house_styles/all_images/352_a6c3229c.jpg),006_ec7e3943.jpg,(datasets/house_styles/all_images/006_ec7e3943.jpg),0.0
338_91aaae44.jpg,(datasets/house_styles/all_images/338_91aaae44.jpg),410_43ec7ac3.jpg,(datasets/house_styles/all_images/410_43ec7ac3.jpg),1
346_e98ba7a9.jpg,(datasets/house_styles/all_images/346_e98ba7a9.jpg),314_b662db80.jpg,(datasets/house_styles/all_images/314_b662db80.jpg),0.0
504_06424815.jpg,(datasets/house_styles/all_images/504_06424815.jpg),132_8e5fa493.jpg,(datasets/house_styles/all_images/132_8e5fa493.jpg),0.0
123_d5fed066.jpg,(datasets/house_styles/all_images/123_d5fed066.jpg),352_a6c3229c.jpg,(datasets/house_styles/all_images/352_a6c3229c.jpg),0.0
425_f8d72d81.jpg,(datasets/house_styles/all_images/425_f8d72d81.jpg),018_7868b4d7.jpg,(datasets/house_styles/all_images/018_7868b4d7.jpg),0.0
366_08eff319.jpg,(datasets/house_styles/all_images/366_08eff319.jpg),151_cffbc324.jpg,(datasets/house_styles/all_images/151_cffbc324.jpg),1
291_93109531.jpg,(datasets/house_styles/all_images/291_93109531.jpg),022_f8c73e27.jpg,(datasets/house_styles/all_images/022_f8c73e27.jpg),0.0
176_b6772afe.jpg,(datasets/house_styles/all_images/176_b6772afe.jpg),095_0a434ed3.jpg,(datasets/house_styles/all_images/095_0a434ed3.jpg),0.0
052_46fd81f7.jpg,(datasets/house_styles/all_images/052_46fd81f7.jpg),485_1c18da79.jpg,(datasets/house_styles/all_images/485_1c18da79.jpg),1
504_06424815.jpg,(datasets/house_styles/all_images/504_06424815.jpg),117_d5ce16c2.jpg,(datasets/house_styles/all_images/117_d5ce16c2.jpg),0.0
511_150e9942.jpg,(datasets/house_styles/all_images/511_150e9942.jpg),032_1fae6650.jpg,(datasets/house_styles/all_images/032_1fae6650.jpg),0.0
394_8fc176b2.jpg,(datasets/house_styles/all_images/394_8fc176b2.jpg),040_320b140b.jpg,(datasets/house_styles/all_images/040_320b140b.jpg),0.0
028_955ddd2f.jpg,(datasets/house_styles/all_images/028_955ddd2f.jpg),061_b65cd27e.jpg,(datasets/house_styles/all_images/061_b65cd27e.jpg),3
346_e98ba7a9.jpg,(datasets/house_styles/all_images/346_e98ba7a9.jpg),478_b9c722d9.jpg,(datasets/house_styles/all_images/478_b9c722d9.jpg),0.0
015_bbf52680.jpg,(datasets/house_styles/all_images/015_bbf52680.jpg),221_cbdbfa68.jpg,(datasets/house_styles/all_images/221_cbdbfa68.jpg),2
324_b65d6469.jpg,(datasets/house_styles/all_images/324_b65d6469.jpg),099_93ef5030.jpg,(datasets/house_styles/all_images/099_93ef5030.jpg),0.0
382_baa9260f.jpg,(datasets/house_styles/all_images/382_baa9260f.jpg),524_adfc8645.jpg,(datasets/house_styles/all_images/524_adfc8645.jpg),0.0
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),236_1c4cda1e.jpg,(datasets/house_styles/all_images/236_1c4cda1e.jpg),0.0
381_f069d506.jpg,(datasets/house_styles/all_images/381_f069d506.jpg),053_9f014739.jpg,(datasets/house_styles/all_images/053_9f014739.jpg),0.0
345_291849f5.jpg,(datasets/house_styles/all_images/345_291849f5.jpg),386_03e0eca7.jpg,(datasets/house_styles/all_images/386_03e0eca7.jpg),0.0
147_4fee2ee1.jpg,(datasets/house_styles/all_images/147_4fee2ee1.jpg),136_9f1a39c1.jpg,(datasets/house_styles/all_images/136_9f1a39c1.jpg),0.0
324_b65d6469.jpg,(datasets/house_styles/all_images/324_b65d6469.jpg),175_9c8306c2.jpg,(datasets/house_styles/all_images/175_9c8306c2.jpg),1
280_78fc43a1.jpg,(datasets/house_styles/all_images/280_78fc43a1.jpg),348_c8533d76.jpg,(datasets/house_styles/all_images/348_c8533d76.jpg),3
212_af89d52d.jpg,(datasets/house_styles/all_images/212_af89d52d.jpg),348_c8533d76.jpg,(datasets/house_styles/all_images/348_c8533d76.jpg),3
253_4be9d181.jpg,(datasets/house_styles/all_images/253_4be9d181.jpg),155_732ad883.jpg,(datasets/house_styles/all_images/155_732ad883.jpg),0.0
127_7cd6971f.jpg,(datasets/house_styles/all_images/127_7cd6971f.jpg),047_9a90d884.jpg,(datasets/house_styles/all_images/047_9a90d884.jpg),0.0
420_dc34f8c6.jpg,(datasets/house_styles/all_images/420_dc34f8c6.jpg),083_b149d914.jpg,(datasets/house_styles/all_images/083_b149d914.jpg),0.0
395_161d702a.jpg,(datasets/house_styles/all_images/395_161d702a.jpg),143_606cf1bf.jpg,(datasets/house_styles/all_images/143_606cf1bf.jpg),0.0
435_32929f16.jpg,(datasets/house_styles/all_images/435_32929f16.jpg),168_73a8fa29.jpg,(datasets/house_styles/all_images/168_73a8fa29.jpg),2
368_20d72c3b.jpg,(datasets/house_styles/all_images/368_20d72c3b.jpg),254_1355cae0.jpg,(datasets/house_styles/all_images/254_1355cae0.jpg),0.0
208_78b28f8b.jpg,(datasets/house_styles/all_images/208_78b28f8b.jpg),091_1e37e2fa.jpg,(datasets/house_styles/all_images/091_1e37e2fa.jpg),0.0
041_d7474487.jpg,(datasets/house_styles/all_images/041_d7474487.jpg),020_c8201633.jpg,(datasets/house_styles/all_images/020_c8201633.jpg),0.0
427_31f4d6f2.jpg,(datasets/house_styles/all_images/427_31f4d6f2.jpg),187_f9d3cf18.jpg,(datasets/house_styles/all_images/187_f9d3cf18.jpg),0.0
250_27aa4502.jpg,(datasets/house_styles/all_images/250_27aa4502.jpg),212_aea88577.jpg,(datasets/house_styles/all_images/212_aea88577.jpg),0.0
058_7f8c2954.jpg,(datasets/house_styles/all_images/058_7f8c2954.jpg),236_1c4cda1e.jpg,(datasets/house_styles/all_images/236_1c4cda1e.jpg),1
018_64add206.jpg,(datasets/house_styles/all_images/018_64add206.jpg),395_471fbc61.jpg,(datasets/house_styles/all_images/395_471fbc61.jpg),0.0
427_31f4d6f2.jpg,(datasets/house_styles/all_images/427_31f4d6f2.jpg),094_c29b2dc0.jpg,(datasets/house_styles/all_images/094_c29b2dc0.jpg),3
020_b90927d1.jpg,(datasets/house_styles/all_images/020_b90927d1.jpg),212_aea88577.jpg,(datasets/house_styles/all_images/212_aea88577.jpg),0.0
236_8b82502f.jpg,(datasets/house_styles/all_images/236_8b82502f.jpg),348_c8533d76.jpg,(datasets/house_styles/all_images/348_c8533d76.jpg),0.0
177_4cc50260.jpg,(datasets/house_styles/all_images/177_4cc50260.jpg),196_9adb6d83.jpg,(datasets/house_styles/all_images/196_9adb6d83.jpg),1
112_f21e8af7.jpg,(datasets/house_styles/all_images/112_f21e8af7.jpg),114_74c3329d.jpg,(datasets/house_styles/all_images/114_74c3329d.jpg),0.0
023_5efdbc2d.jpg,(datasets/house_styles/all_images/023_5efdbc2d.jpg),158_0e3358fe.jpg,(datasets/house_styles/all_images/158_0e3358fe.jpg),2
176_b6772afe.jpg,(datasets/house_styles/all_images/176_b6772afe.jpg),003_4600a7ff.jpg,(datasets/house_styles/all_images/003_4600a7ff.jpg),0.0
342_9ee8b214.jpg,(datasets/house_styles/all_images/342_9ee8b214.jpg),138_03bf52ae.jpg,(datasets/house_styles/all_images/138_03bf52ae.jpg),0.0
081_21153085.jpg,(datasets/house_styles/all_images/081_21153085.jpg),002_8cdb5424.jpg,(datasets/house_styles/all_images/002_8cdb5424.jpg),0.0
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),241_0a49bf59.jpg,(datasets/house_styles/all_images/241_0a49bf59.jpg),2
011_cc99985c.jpg,(datasets/house_styles/all_images/011_cc99985c.jpg),050_ffb00e12.jpg,(datasets/house_styles/all_images/050_ffb00e12.jpg),0.0
349_60f37449.jpg,(datasets/house_styles/all_images/349_60f37449.jpg),093_94e91f0f.jpg,(datasets/house_styles/all_images/093_94e91f0f.jpg),0.0
245_579b3304.jpg,(datasets/house_styles/all_images/245_579b3304.jpg),183_d70e91a3.jpg,(datasets/house_styles/all_images/183_d70e91a3.jpg),1
009_91fd0193.jpg,(datasets/house_styles/all_images/009_91fd0193.jpg),159_f211f05e.jpg,(datasets/house_styles/all_images/159_f211f05e.jpg),1
397_54b2527d.jpg,(datasets/house_styles/all_images/397_54b2527d.jpg),042_636dd3d3.jpg,(datasets/house_styles/all_images/042_636dd3d3.jpg),0.0
257_f1b4cd5b.jpg,(datasets/house_styles/all_images/257_f1b4cd5b.jpg),002_8cdb5424.jpg,(datasets/house_styles/all_images/002_8cdb5424.jpg),0.0
133_91a1133a.jpg,(datasets/house_styles/all_images/133_91a1133a.jpg),132_8e5fa493.jpg,(datasets/house_styles/all_images/132_8e5fa493.jpg),1
291_87a33ca7.jpg,(datasets/house_styles/all_images/291_87a33ca7.jpg),007_f2954e4e.jpg,(datasets/house_styles/all_images/007_f2954e4e.jpg),0.0
524_adfc8645.jpg,(datasets/house_styles/all_images/524_adfc8645.jpg),041_9c259b38.jpg,(datasets/house_styles/all_images/041_9c259b38.jpg),1
021_6cb715ac.jpg,(datasets/house_styles/all_images/021_6cb715ac.jpg),186_864572c2.jpg,(datasets/house_styles/all_images/186_864572c2.jpg),1
184_ad1b48b8.jpg,(datasets/house_styles/all_images/184_ad1b48b8.jpg),060_26c18ddf.jpg,(datasets/house_styles/all_images/060_26c18ddf.jpg),1
227_03725725.jpg,(datasets/house_styles/all_images/227_03725725.jpg),106_253755c1.jpg,(datasets/house_styles/all_images/106_253755c1.jpg),2
190_48347536.jpg,(datasets/house_styles/all_images/190_48347536.jpg),474_ebf934b6.jpg,(datasets/house_styles/all_images/474_ebf934b6.jpg),0.0
380_05c909d1.jpg,(datasets/house_styles/all_images/380_05c909d1.jpg),054_37cbf3d3.jpg,(datasets/house_styles/all_images/054_37cbf3d3.jpg),0.0
155_245ae247.jpg,(datasets/house_styles/all_images/155_245ae247.jpg),171_18d3b628.jpg,(datasets/house_styles/all_images/171_18d3b628.jpg),2
047_9a90d884.jpg,(datasets/house_styles/all_images/047_9a90d884.jpg),130_3436e91b.jpg,(datasets/house_styles/all_images/130_3436e91b.jpg),1
258_560ea146.jpg,(datasets/house_styles/all_images/258_560ea146.jpg),348_1d0c305a.jpg,(datasets/house_styles/all_images/348_1d0c305a.jpg),2
420_dc34f8c6.jpg,(datasets/house_styles/all_images/420_dc34f8c6.jpg),004_c3667694.jpg,(datasets/house_styles/all_images/004_c3667694.jpg),0.0
205_0ec9560b.jpg,(datasets/house_styles/all_images/205_0ec9560b.jpg),345_5b688cce.jpg,(datasets/house_styles/all_images/345_5b688cce.jpg),0.0
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),005_86125b98.jpg,(datasets/house_styles/all_images/005_86125b98.jpg),0.0
348_c8533d76.jpg,(datasets/house_styles/all_images/348_c8533d76.jpg),105_decde90f.jpg,(datasets/house_styles/all_images/105_decde90f.jpg),0.0
219_d4a22bde.jpg,(datasets/house_styles/all_images/219_d4a22bde.jpg),025_bea784dd.jpg,(datasets/house_styles/all_images/025_bea784dd.jpg),0.0
186_464b5bb4.jpg,(datasets/house_styles/all_images/186_464b5bb4.jpg),002_a45d2d3c.jpg,(datasets/house_styles/all_images/002_a45d2d3c.jpg),33
060_8fb534d5.jpg,(datasets/house_styles/all_images/060_8fb534d5.jpg),366_08eff319.jpg,(datasets/house_styles/all_images/366_08eff319.jpg),2
183_d70e91a3.jpg,(datasets/house_styles/all_images/183_d70e91a3.jpg),122_e44a0cb3.jpg,(datasets/house_styles/all_images/122_e44a0cb3.jpg),0.0
456_fc7312d5.jpg,(datasets/house_styles/all_images/456_fc7312d5.jpg),128_841a4e49.jpg,(datasets/house_styles/all_images/128_841a4e49.jpg),0.0
449_f4fc9f5c.jpg,(datasets/house_styles/all_images/449_f4fc9f5c.jpg),058_7f8c2954.jpg,(datasets/house_styles/all_images/058_7f8c2954.jpg),0.0
397_54b2527d.jpg,(datasets/house_styles/all_images/397_54b2527d.jpg),026_01045d0b.jpg,(datasets/house_styles/all_images/026_01045d0b.jpg),0.0
015_6216de41.jpg,(datasets/house_styles/all_images/015_6216de41.jpg),160_392e08da.jpg,(datasets/house_styles/all_images/160_392e08da.jpg),0.0
145_96c82567.jpg,(datasets/house_styles/all_images/145_96c82567.jpg),254_1355cae0.jpg,(datasets/house_styles/all_images/254_1355cae0.jpg),0.0
109_4eafbe2a.jpg,(datasets/house_styles/all_images/109_4eafbe2a.jpg),012_f438db3a.jpg,(datasets/house_styles/all_images/012_f438db3a.jpg),0.0
175_9c8306c2.jpg,(datasets/house_styles/all_images/175_9c8306c2.jpg),196_95e8f791.jpg,(datasets/house_styles/all_images/196_95e8f791.jpg),0.0
299_6f2be194.jpg,(datasets/house_styles/all_images/299_6f2be194.jpg),336_8af43ef3.jpg,(datasets/house_styles/all_images/336_8af43ef3.jpg),2
350_ff091a99.jpg,(datasets/house_styles/all_images/350_ff091a99.jpg),141_965cfe04.jpg,(datasets/house_styles/all_images/141_965cfe04.jpg),0.0
137_16e3cfb6.jpg,(datasets/house_styles/all_images/137_16e3cfb6.jpg),098_cff86baa.jpg,(datasets/house_styles/all_images/098_cff86baa.jpg),0.0
245_579b3304.jpg,(datasets/house_styles/all_images/245_579b3304.jpg),096_0dc661af.jpg,(datasets/house_styles/all_images/096_0dc661af.jpg),0.0
443_c3788bc5.jpg,(datasets/house_styles/all_images/443_c3788bc5.jpg),477_5cdcd6bf.jpg,(datasets/house_styles/all_images/477_5cdcd6bf.jpg),3
190_48347536.jpg,(datasets/house_styles/all_images/190_48347536.jpg),027_07aeccc3.jpg,(datasets/house_styles/all_images/027_07aeccc3.jpg),0.0
080_1bdfee05.jpg,(datasets/house_styles/all_images/080_1bdfee05.jpg),139_38ae72c7.jpg,(datasets/house_styles/all_images/139_38ae72c7.jpg),3
130_1d93de4f.jpg,(datasets/house_styles/all_images/130_1d93de4f.jpg),202_55578dea.jpg,(datasets/house_styles/all_images/202_55578dea.jpg),0.0
196_95e8f791.jpg,(datasets/house_styles/all_images/196_95e8f791.jpg),136_9f1a39c1.jpg,(datasets/house_styles/all_images/136_9f1a39c1.jpg),0.0
168_73a8fa29.jpg,(datasets/house_styles/all_images/168_73a8fa29.jpg),069_3a6f2b43.jpg,(datasets/house_styles/all_images/069_3a6f2b43.jpg),1
374_77df1653.jpg,(datasets/house_styles/all_images/374_77df1653.jpg),012_f438db3a.jpg,(datasets/house_styles/all_images/012_f438db3a.jpg),0.0
388_fbd9baa1.jpg,(datasets/house_styles/all_images/388_fbd9baa1.jpg),086_80f8f853.jpg,(datasets/house_styles/all_images/086_80f8f853.jpg),0.0
465_fcc8719d.jpg,(datasets/house_styles/all_images/465_fcc8719d.jpg),188_9b067c58.jpg,(datasets/house_styles/all_images/188_9b067c58.jpg),0.0
399_33c5d6dd.jpg,(datasets/house_styles/all_images/399_33c5d6dd.jpg),150_1454420c.jpg,(datasets/house_styles/all_images/150_1454420c.jpg),0.0
053_9f014739.jpg,(datasets/house_styles/all_images/053_9f014739.jpg),008_a0cf2e04.jpg,(datasets/house_styles/all_images/008_a0cf2e04.jpg),1
253_4be9d181.jpg,(datasets/house_styles/all_images/253_4be9d181.jpg),040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),3
272_3262745c.jpg,(datasets/house_styles/all_images/272_3262745c.jpg),029_e7108035.jpg,(datasets/house_styles/all_images/029_e7108035.jpg),0.0
113_3b341645.jpg,(datasets/house_styles/all_images/113_3b341645.jpg),155_245ae247.jpg,(datasets/house_styles/all_images/155_245ae247.jpg),0.0
031_a6f9a9fe.jpg,(datasets/house_styles/all_images/031_a6f9a9fe.jpg),257_f69240b9.jpg,(datasets/house_styles/all_images/257_f69240b9.jpg),0.0
306_26da3db8.jpg,(datasets/house_styles/all_images/306_26da3db8.jpg),441_56cba3a9.jpg,(datasets/house_styles/all_images/441_56cba3a9.jpg),0.0
118_8b40a003.jpg,(datasets/house_styles/all_images/118_8b40a003.jpg),215_23b53307.jpg,(datasets/house_styles/all_images/215_23b53307.jpg),0.0
176_b6772afe.jpg,(datasets/house_styles/all_images/176_b6772afe.jpg),097_41e7ad48.jpg,(datasets/house_styles/all_images/097_41e7ad48.jpg),0.0
406_e5e906d6.jpg,(datasets/house_styles/all_images/406_e5e906d6.jpg),159_f211f05e.jpg,(datasets/house_styles/all_images/159_f211f05e.jpg),0.0
432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),212_aea88577.jpg,(datasets/house_styles/all_images/212_aea88577.jpg),0.0
229_c8c54b60.jpg,(datasets/house_styles/all_images/229_c8c54b60.jpg),197_3ef925ed.jpg,(datasets/house_styles/all_images/197_3ef925ed.jpg),0.0
467_834e3436.jpg,(datasets/house_styles/all_images/467_834e3436.jpg),318_8eeda507.jpg,(datasets/house_styles/all_images/318_8eeda507.jpg),0.0
060_8fb534d5.jpg,(datasets/house_styles/all_images/060_8fb534d5.jpg),109_e1b4cdd0.jpg,(datasets/house_styles/all_images/109_e1b4cdd0.jpg),2
029_e7108035.jpg,(datasets/house_styles/all_images/029_e7108035.jpg),135_8c978f4e.jpg,(datasets/house_styles/all_images/135_8c978f4e.jpg),3
036_5236be5e.jpg,(datasets/house_styles/all_images/036_5236be5e.jpg),229_f79304e9.jpg,(datasets/house_styles/all_images/229_f79304e9.jpg),3
036_5236be5e.jpg,(datasets/house_styles/all_images/036_5236be5e.jpg),304_7774d253.jpg,(datasets/house_styles/all_images/304_7774d253.jpg),2
100_b2a006af.jpg,(datasets/house_styles/all_images/100_b2a006af.jpg),366_6a85a605.jpg,(datasets/house_styles/all_images/366_6a85a605.jpg),0.0
347_e3edd904.jpg,(datasets/house_styles/all_images/347_e3edd904.jpg),272_3262745c.jpg,(datasets/house_styles/all_images/272_3262745c.jpg),0.0
272_3262745c.jpg,(datasets/house_styles/all_images/272_3262745c.jpg),428_d2a99125.jpg,(datasets/house_styles/all_images/428_d2a99125.jpg),3
272_3262745c.jpg,(datasets/house_styles/all_images/272_3262745c.jpg),212_aea88577.jpg,(datasets/house_styles/all_images/212_aea88577.jpg),0.0
001_d2c7428a.jpg,(datasets/house_styles/all_images/001_d2c7428a.jpg),042_06b56791.jpg,(datasets/house_styles/all_images/042_06b56791.jpg),0.0
050_999633cb.jpg,(datasets/house_styles/all_images/050_999633cb.jpg),470_6e733604.jpg,(datasets/house_styles/all_images/470_6e733604.jpg),3
336_8af43ef3.jpg,(datasets/house_styles/all_images/336_8af43ef3.jpg),049_745f0b5c.jpg,(datasets/house_styles/all_images/049_745f0b5c.jpg),2
227_33071f4b.jpg,(datasets/house_styles/all_images/227_33071f4b.jpg),270_b478d734.jpg,(datasets/house_styles/all_images/270_b478d734.jpg),0.0
253_4be9d181.jpg,(datasets/house_styles/all_images/253_4be9d181.jpg),092_0cd80084.jpg,(datasets/house_styles/all_images/092_0cd80084.jpg),0.0
245_1557cb25.jpg,(datasets/house_styles/all_images/245_1557cb25.jpg),487_6af5bc71.jpg,(datasets/house_styles/all_images/487_6af5bc71.jpg),1
343_354bff03.jpg,(datasets/house_styles/all_images/343_354bff03.jpg),294_f336ba11.jpg,(datasets/house_styles/all_images/294_f336ba11.jpg),2
151_cffbc324.jpg,(datasets/house_styles/all_images/151_cffbc324.jpg),432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),0.0
414_ee23c62f.jpg,(datasets/house_styles/all_images/414_ee23c62f.jpg),175_d61edc30.jpg,(datasets/house_styles/all_images/175_d61edc30.jpg),0.0
297_e9c8dc5c.jpg,(datasets/house_styles/all_images/297_e9c8dc5c.jpg),159_f211f05e.jpg,(datasets/house_styles/all_images/159_f211f05e.jpg),0.0
052_618be4ac.jpg,(datasets/house_styles/all_images/052_618be4ac.jpg),094_0a543599.jpg,(datasets/house_styles/all_images/094_0a543599.jpg),0.0
175_9c8306c2.jpg,(datasets/house_styles/all_images/175_9c8306c2.jpg),055_6622ba93.jpg,(datasets/house_styles/all_images/055_6622ba93.jpg),0.0
229_f79304e9.jpg,(datasets/house_styles/all_images/229_f79304e9.jpg),338_ad39cc5d.jpg,(datasets/house_styles/all_images/338_ad39cc5d.jpg),2
159_7b4fd689.jpg,(datasets/house_styles/all_images/159_7b4fd689.jpg),092_0cd80084.jpg,(datasets/house_styles/all_images/092_0cd80084.jpg),1
415_4b0724cb.jpg,(datasets/house_styles/all_images/415_4b0724cb.jpg),227_03725725.jpg,(datasets/house_styles/all_images/227_03725725.jpg),0.0
040_6ddfd3e7.jpg,(datasets/house_styles/all_images/040_6ddfd3e7.jpg),088_925727df.jpg,(datasets/house_styles/all_images/088_925727df.jpg),0.0
381_f069d506.jpg,(datasets/house_styles/all_images/381_f069d506.jpg),004_c3667694.jpg,(datasets/house_styles/all_images/004_c3667694.jpg),0.0
018_64add206.jpg,(datasets/house_styles/all_images/018_64add206.jpg),098_cff86baa.jpg,(datasets/house_styles/all_images/098_cff86baa.jpg),0.0
202_698495e0.jpg,(datasets/house_styles/all_images/202_698495e0.jpg),348_c8533d76.jpg,(datasets/house_styles/all_images/348_c8533d76.jpg),0.0
055_55fbf3ef.jpg,(datasets/house_styles/all_images/055_55fbf3ef.jpg),466_b488daef.jpg,(datasets/house_styles/all_images/466_b488daef.jpg),0.0
353_003f4000.jpg,(datasets/house_styles/all_images/353_003f4000.jpg),089_23d6d672.jpg,(datasets/house_styles/all_images/089_23d6d672.jpg),0.0
147_4fee2ee1.jpg,(datasets/house_styles/all_images/147_4fee2ee1.jpg),032_1fae6650.jpg,(datasets/house_styles/all_images/032_1fae6650.jpg),0.0
324_b65d6469.jpg,(datasets/house_styles/all_images/324_b65d6469.jpg),299_6f2be194.jpg,(datasets/house_styles/all_images/299_6f2be194.jpg),1
109_4eafbe2a.jpg,(datasets/house_styles/all_images/109_4eafbe2a.jpg),098_cff86baa.jpg,(datasets/house_styles/all_images/098_cff86baa.jpg),0.0
047_9a90d884.jpg,(datasets/house_styles/all_images/047_9a90d884.jpg),014_716b3285.jpg,(datasets/house_styles/all_images/014_716b3285.jpg),2
002_5ef9df19.jpg,(datasets/house_styles/all_images/002_5ef9df19.jpg),297_e9c8dc5c.jpg,(datasets/house_styles/all_images/297_e9c8dc5c.jpg),2
478_b9c722d9.jpg,(datasets/house_styles/all_images/478_b9c722d9.jpg),182_b43618bc.jpg,(datasets/house_styles/all_images/182_b43618bc.jpg),0.0
205_0ec9560b.jpg,(datasets/house_styles/all_images/205_0ec9560b.jpg),044_12d72bf2.jpg,(datasets/house_styles/all_images/044_12d72bf2.jpg),0.0
061_6d3934bf.jpg,(datasets/house_styles/all_images/061_6d3934bf.jpg),221_cbdbfa68.jpg,(datasets/house_styles/all_images/221_cbdbfa68.jpg),3
115_32cb3529.jpg,(datasets/house_styles/all_images/115_32cb3529.jpg),193_365009dc.jpg,(datasets/house_styles/all_images/193_365009dc.jpg),3
238_223f3e13.jpg,(datasets/house_styles/all_images/238_223f3e13.jpg),073_d9fb51c3.jpg,(datasets/house_styles/all_images/073_d9fb51c3.jpg),0.0
203_686226e0.jpg,(datasets/house_styles/all_images/203_686226e0.jpg),138_03bf52ae.jpg,(datasets/house_styles/all_images/138_03bf52ae.jpg),0.0
093_a5e0acc5.jpg,(datasets/house_styles/all_images/093_a5e0acc5.jpg),082_40db5260.jpg,(datasets/house_styles/all_images/082_40db5260.jpg),2
192_f498f294.jpg,(datasets/house_styles/all_images/192_f498f294.jpg),025_bea784dd.jpg,(datasets/house_styles/all_images/025_bea784dd.jpg),0.0
166_cb292a05.jpg,(datasets/house_styles/all_images/166_cb292a05.jpg),025_bea784dd.jpg,(datasets/house_styles/all_images/025_bea784dd.jpg),0.0
279_0a7ee454.jpg,(datasets/house_styles/all_images/279_0a7ee454.jpg),196_9adb6d83.jpg,(datasets/house_styles/all_images/196_9adb6d83.jpg),0.0
432_81c52798.jpg,(datasets/house_styles/all_images/432_81c52798.jpg),105_decde90f.jpg,(datasets/house_styles/all_images/105_decde90f.jpg),0.0
241_0a49bf59.jpg,(datasets/house_styles/all_images/241_0a49bf59.jpg),089_517b8ebc.jpg,(datasets/house_styles/all_images/089_517b8ebc.jpg),0.0
474_ebf934b6.jpg,(datasets/house_styles/all_images/474_ebf934b6.jpg),103_615e0fa4.jpg,(datasets/house_styles/all_images/103_615e0fa4.jpg),0.0
336_8af43ef3.jpg,(datasets/house_styles/all_images/336_8af43ef3.jpg),439_cbec03f0.jpg,(datasets/house_styles/all_images/439_cbec03f0.jpg),0.0
024_74f0858b.jpg,(datasets/house_styles/all_images/024_74f0858b.jpg),483_19142d94.jpg,(datasets/house_styles/all_images/483_19142d94.jpg),3
395_161d702a.jpg,(datasets/house_styles/all_images/395_161d702a.jpg),020_616a995d.jpg,(datasets/house_styles/all_images/020_616a995d.jpg),1
068_b5fe6a9b.jpg,(datasets/house_styles/all_images/068_b5fe6a9b.jpg),441_56cba3a9.jpg,(datasets/house_styles/all_images/441_56cba3a9.jpg),1
186_ab31fc0e.jpg,(datasets/house_styles/all_images/186_ab31fc0e.jpg),002_8cdb5424.jpg,(datasets/house_styles/all_images/002_8cdb5424.jpg),0.0
208_78b28f8b.jpg,(datasets/house_styles/all_images/208_78b28f8b.jpg),018_d675e0cc.jpg,(datasets/house_styles/all_images/018_d675e0cc.jpg),0.0
384_7bba4266.jpg,(datasets/house_styles/all_images/384_7bba4266.jpg),109_4eafbe2a.jpg,(datasets/house_styles/all_images/109_4eafbe2a.jpg),0.0
